warehouse_order_line_ID,warehouse_order_date,purchase_order_date,purchase_order_no,vendor,is_hazmat,selling_marketplace,selling_marketplace_client_SKU,selling_marketplace_product_title,selling_marketplace_ASIN,selling_marketplace_photo_link,selling_marketplace_bundle_count,purchase_bundle_count,purchase_order_quantity,purchase_order_quantity_single_units,total_sellable_units,total_warehouse_order_cost,sellable_unit_cost,notes_to_warehouse,,warehouse_order_receiving_status,received_single_units_quantity,received_single_units_damaged_quantity,awaiting_single_units,received_sellable_units_quantity,first_received_date,last_received_date,warehouse_notes,,PB_log,PB_unique,sell_bundle,FULL_sku,FULL_sell_bundle,FORMULA_HELPER
561_0000051,,1/13/2025,114-9619569-1883436,amazon.com,,UK,30016,"Hasbro Gaming B6677 HSBB6677 Board Game, Original Version			",B01ALHAMTK,https://www.amazon.com/dp/B01ALHAMTK?psc=1&smid=ATVPDKIKX0DER&ref_=chk_typ_imgToDp,1,1,60,60,60,"$1,679.40",$27.99,,,complete,60,0,0,60,,2/7/2025,,,,,,30016,1,
561_0000052,,1/13/2025,invoicce #7876,A&B Wholesale ,,UK,30459,Creme Hidratante para Pentear #MaisCachos Skala - 1kg,B08BRF8JG2,https://www.amazon.com/SKALA-Hair-Type-3ABC-Flexi-Venture/dp/B08BRF8JG2/ref=sr_1_1?sr=8-1,1,1,1080,1080,1080,"$2,862.00",$2.65,,,complete,1080,0,0,"1,080",,1/14/2025,,,,,,30459,1,
561_0000053,,1/13/2025,invoicce #7877,A&B Wholesale ,,UK,30673,"Skala Brasil Maracuja Creme de Tratamento, Conditioner 1000 ml",B0BC6RSS1S,https://www.amazon.com/SKALA-30200-Skala-Maracuj%C3%A1-Patu%C3%A1/dp/B07WRMM496/ref=sr_1_1?sr=8-1,1,1,540,540,540,"$1,485.00",$2.75,,,complete,540,0,0,540,,1/14/2025,,,,,,30673,1,
561_0000054,,1/13/2025,7876,A&B Wholesale ,,CA,FBA90039,"SKALA Hair Type 3ABC Mais Cachos - More Curls Eliminate Anti Frizz, For Curly Hair 2 in 1 Conditioning Treatment Cream and Cream To Comb - 35.2Oz",B0D4MLKLWP,https://www.amazon.ca/SKALA-Hair-Type-3ABC-Cachos/dp/B0D4MLKLWP/ref=sr_1_5?crid=24IP1GKWSK09K&dib=eyJ2IjoiMSJ9.9KNSzClrh7RyEW6UTfVHxQ.LzwxAj8ORAWrcdsZ-SWCm7N40wMZXZkzuwTgOg3PmwE&dib_tag=se&keywords=B0D4MLKLWP&qid=1736788521&sprefix=b0d4mlklwp%2Caps%2C196&sr=8-5,1,1,630,630,630,"$1,669.50",$2.65,,,complete,630,0,0,630,,1/15/2025,11637.25-01-15.1305SKALA,,,,,FBA90039,1,
561_0000055,,1/13/2025,7876,A&B Wholesale ,,CA,FBA90040,"SKALA-Hair-Type-3ABC - Mais Cachos/Passion Fruit Combo - Hydrate Curls, Eliminate Frizz, For Curly Hair - 2-IN-1 Conditioning Treatment Cream to Comb",B0D79BZWBV,https://www.amazon.ca/SKALA-Hair-Type-3ABC-Eliminate-2-Conditioning-Treatment/dp/B0D79BZWBV/ref=sr_1_1?crid=2VUZ3JGVHZ9PA&dib=eyJ2IjoiMSJ9.31Toz3CK5P4QvUGZJdOA7g.UYUi8luzlMQHBZ038_sGWFSToQD1mP0FJ6pWqL2iDKQ&dib_tag=se&keywords=B0D79BZWBV&qid=1736788489&sprefix=b0d79bzwbv%2Caps%2C387&sr=8-1,2,2,225,450,225,"$1,192.50",$5.30,,,complete,450,0,0,225,,1/15/2025,11637.25-01-15.1305SKALA,,,,,FBA90040,2,
561_0000056,,1/13/2025,7876,A&B Wholesale ,,CA,FBA90041,"SKALA Hair Type 3ABC Mais Cachos - More Curls Eliminate Anti Frizz, For Curly Hair 2 in 1 Conditioning Treatment Cream and Cream To Comb - 35.2Oz",B0D5BQFQQ6,https://www.amazon.ca/SKALA-Hair-Type-3ABC-Cachos/dp/B0D5BQFQQ6/ref=sr_1_1?crid=JTM89SMGDXIM&dib=eyJ2IjoiMSJ9.8n4r55Xwa47PYtkVOcGaPg.a2izyOGch_pLmJEbc-QOUjoNE0Ri5U0fykoJpGwTlhU&dib_tag=se&keywords=B0D5BQFQQ6&qid=1736787922&sprefix=b0d5bqfqq6%2Caps%2C393&sr=8-1,1,1,450,450,450,"$1,192.50",$2.65,,,complete,450,0,0,450,,1/15/2025,11637.25-01-15.1305SKALA,,,,,FBA90041,1,
561_0000057,,1/13/2025,519615MW,maxwarehouse,,AU,40026,"Mosquito Summit Dunks for Insects (6 Dunks) (1, 30 Ounce)",B07G9M6QTP,https://www.amazon.com.au/Mosquito-Summit-Dunks-30-Ounce/dp/B07G9M6QTP/ref=sr_1_1?crid=1GJOOT8XJZODG&dib=eyJ2IjoiMSJ9.ECxqwFCR4HomUARytb6tYA.g3Q2S_-xCt7l5gOmA5CkGWtljDT3hHojNw4ExND4pqw&dib_tag=se&keywords=B07G9M6QTP&qid=1736121421&sprefix=b07g9m6qtp+%2Caps%2C495&sr=8-1,1,1,40,40,40,$501.23,$12.53,,,complete,40,0,0,40,,1/24/2025,,,,,,40026,1,
561_0000058,,1/13/2025,114-6450410-1830608,amazon.com,,UK,30041,Reynolds Cut-Rite Wax Paper - Die-Cutting,B0036QO8M6,https://www.amazon.com/dp/B0036QO8M6?psc=1&smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,1,50,50,50,$116.82,$2.34,,,complete,50,0,0,50,,1/27/2025,AZAR AZAR SOYLENEBILIR.,,,,,30041,1,
561_0000059,,1/13/2025,111-3211956-6333843,amazon.com,,UK,30734,Fujifilm QuickSnap Flash 400 One-Time-Use Camera -2 Pack,B00012YIA0,https://www.amazon.co.uk/Fujifilm-Quicksnap-Flash-Single-Use-Camera/dp/B00012YIA0/ref=sr_1_3?crid=2M9GX4ZLXEGYM&dib=eyJ2IjoiMSJ9.PnLSyNPmyCtD7c8BtZL3cw.-_FMyN9X1sBouq7SV7pv7UsBwvMQ4NABIEhWCrFVO_A&dib_tag=se&keywords=B00012YIA0&nsdOptOutParam=true&qid=1736796667&sprefix=b00012yia0%2Caps%2C169&sr=8-3,2,2,50,100,50,"$1,151.00",$23.02,,,complete,100,0,0,50,,1/22/2025,,,,,,30734,2,
561_0000060,,1/13/2025,WB4858943172,zoro,,UK,30127,"Newborn 930-GTD Drip-Free Smooth Hex Rod Cradle Caulking Gun with Gator Trigger Comfort Grip, 1/10 Gallon Cartridge, 10:1 Thrust Ratio",B000BQS5GO,https://www.amazon.co.uk/dp/B000BQS5GO?th=1&psc=1,1,1,100,100,100,$975.20,$9.75,20 taneyi yeniden gönderiyorlar FedEx 439333336386,,complete,100,0,0,100,,1/27/2025,20 ULASTI.,,,,,30127,1,
561_0000061,,1/13/2025,114-0899391-0235402,amazon.com,,UK,30042,"Neutrogena Ultra Sheer Broad Spectrum Sunscreen SPF 70, 3 Ounce",B005IHT94S,https://www.amazon.com/dp/B005IHT94S?smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,1,150,150,150,"$1,048.50",$6.99,,,extra units,151,0,0,151,,1/16/2025,,,,,,30042,1,
561_0000062,,1/13/2025,321016781,vitacost,,UK,30455,"Better Than Bouillon, Chicken Base, 8 oz",B000VDSS3C,https://www.amazon.co.uk/dp/B000VDSS3C?th=1&psc=1,1,0,0,0,0,$0.00,,PO 31415678 (sıra 189) buraya kabul yapılmış 50 adet ,,complete,50,0,0,50,,1/24/2025,NO SLIP,,,,,30455,1,
561_0000063,,1/13/2025,321016765,vitacost,,UK,30455,"Better Than Bouillon, Chicken Base, 8 oz",B000VDSS3C,https://www.amazon.co.uk/dp/B000VDSS3C?th=1&psc=1,1,1,0,0,0,$0.00,,PO 31415721 ( sıra 190) buraya kabul yapılmış 50 adet,,complete,50,0,0,50,,1/24/2025,,,,,,30455,1,
561_0000064,,1/13/2025,321016746,vitacost,,UK,30455,"Better Than Bouillon, Chicken Base, 8 oz",B000VDSS3C,https://www.amazon.co.uk/dp/B000VDSS3C?th=1&psc=1,1,1,0,0,0,$0.00,,CANCELLED by Vitacost,,complete,1,0,0,1,,5/21/2025,,,,,,30455,1,
561_0000065,,1/13/2025,321016736,vitacost,,UK,30455,"Better Than Bouillon, Chicken Base, 8 oz",B000VDSS3C,https://www.amazon.co.uk/dp/B000VDSS3C?th=1&psc=1,1,1,0,0,0,$0.00,,CANCELLED by Vitacost,,complete,0,0,0,0,,12/30/1899,,,,,,30455,1,
561_0000066,,1/13/2025,321016756,vitacost,,UK,30464,"Bragg 74305000164 Natural liquid amino, volume 16oz",B000QVDSUM        ,https://www.amazon.co.uk/dp/B000QVDSUM?th=1&psc=1,1,1,0,0,0,$0.00,,CANCELLED by Vitacost,,complete,0,0,0,0,,12/30/1899,,,,,,30464,1,
561_0000067,,1/13/2025,114-2281206-7881036,amazon.com,,UK,30052,Bounce Outdoor Fresh Fabric Softener Sheets 240 Count by Bounce,B003FULBQ4,https://www.amazon.com/dp/B003FULBQ4?smid=ATVPDKIKX0DER&ref_=chk_typ_imgToDp,1,1,60,60,60,$484.40,$8.07,,,complete,60,0,0,60,,1/16/2025,,,,,,30052,1,
561_0000068,,1/13/2025,114-1962202-1661822,amazon.com,YES,UK,30063,"Aleene's Jewelry & Metal Glue Mini 3 Pack, Original Version",B006GN48KI,https://www.amazon.com/dp/B006GN48KI?psc=1&smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,1,0,0,0,$0.00,,Hazmat review AU'ya transfer,,complete,60,0,0,60,,1/16/2025,SKU YANLIS,,,,,30063,1,
561_0000069,,1/13/2025,114-7803423-8501830,amazon.com,,UK,30076,Osi Sealants 3 Oz Superflex Clear RTV Silicone Adhesive Sealant 908570 3oz,B0002BBX3U,https://www.amazon.com/dp/B01EZTPX6M?smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,6,10,60,60,$219.60,$3.66,,,complete,60,0,0,60,,1/24/2025,,,,,,30076,1,
561_0000070,,1/13/2025,41400000160845237,target,,UK,30264,Good Molecules Niacinamide Brightening Toner,B08R9TK75L,https://www.amazon.co.uk/dp/B08R9TK75L?th=1&psc=1,1,1,2,2,2,$0.00,$0.00,2 miss yerine replacement,,complete,2,0,0,2,,1/16/2025,,,,,,30264,1,
561_0000071,,1/14/2025,114-9381225-4425063,amazon.com,,UK,30089,"NoSalt Sodium-Free Salt Alternative, 11 Oz",B000H185N6,https://www.amazon.com/dp/B0BN2K76PW?smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,12,5,60,60,$306.05,$5.10,,,complete,0,60,0,0,,1/16/2025,,,,,,30089,1,
561_0000072,,1/14/2025,111-3306149-6104265,amazon-FBA,,UK,30735,"Cirkul 32oz. BPA-Free Plastic Water Bottle Starter Kit with Navy Lid, 2 Flavor Cartridges (1 LifeSip Blueberry Grape, 1 GoSip Kiwi Berry) Zero Calories and No Sugar",B0CTG8DBY8,https://www.amazon.co.uk/Cirkul-Plastic-Cartridges-Blueberry-32ounce/dp/B0CTG8DBY8/ref=sr_1_5?crid=3UHQL2A948RS3&dib=eyJ2IjoiMSJ9.IcGT3N9_n3cDAFUrbPixRw.1A_ss8Odb_-gAWfIhz6qy4mfy3hFD00ECtQjW6uYp2c&dib_tag=se&keywords=B0CTG8DBY8&nsdOptOutParam=true&qid=1736859779&sprefix=b0ctg8dby8%2Caps%2C328&sr=8-5,1,1,20,20,20,$399.60,$19.98,,,complete,20,0,0,20,,1/22/2025,,,,,,30735,1,
561_0000073,,1/14/2025,114-7893721-8185819,amazon-FBA,,CA,FBA502,Spot On Treadmill Lubricant 4oz - 120ml,B0153WN84E,https://www.amazon.ca/100-Silicone-Treadmill-Lubricant-Application/dp/B0153WN84E/ref=sr_1_1?crid=12FE07YKFLO4E&dib=eyJ2IjoiMSJ9.ePAkXIwPMDJMhLHAOvyovQ.fyx8IxW6lPK_2vO5-q9ckRsu2WlDGkoTGgAlXY6zb88&dib_tag=se&keywords=B0153WN84E&qid=1736882446&sprefix=b00459vm6i%2Caps%2C559&sr=8-1&th=1,1,1,50,50,50,$472.50,$9.45,,,complete,50,0,0,50,,1/16/2025,,,,,,FBA502,1,
561_0000074,,1/14/2025,114-8903013-2023423,amazon-FBA,,CA,FBA410,"Uni One Pass More Places 19-State Portable Toll Pass, (Black)",B09QRMKJ6R,https://www.amazon.ca/PASS-Prepaid-Portable-States-Including/dp/B09QRMKJ6R/ref=sr_1_5?crid=1Y506QBZEOA0M&dib=eyJ2IjoiMSJ9.xAt6gUhhbxxfyeRpPqyeyg.J_OjNSV1V9pSG52faEiSIwX1Wx383gzPj78Ojy-X-0w&dib_tag=se&keywords=B09QRMKJ6R&qid=1736883700&sprefix=b09qrmkj6r%2Caps%2C364&sr=8-5,1,1,3,3,3,$44.85,$14.95,,,complete,3,0,0,3,,1/24/2025,,,,,,FBA410,1,
561_0000075,,1/14/2025,114-8314703-4303437,amazon-FBA,,CA,FBA410,"Uni One Pass More Places 19-State Portable Toll Pass, (Black)",B09QRMKJ6R,https://www.amazon.ca/PASS-Prepaid-Portable-States-Including/dp/B09QRMKJ6R/ref=sr_1_5?crid=1Y506QBZEOA0M&dib=eyJ2IjoiMSJ9.xAt6gUhhbxxfyeRpPqyeyg.J_OjNSV1V9pSG52faEiSIwX1Wx383gzPj78Ojy-X-0w&dib_tag=se&keywords=B09QRMKJ6R&qid=1736883700&sprefix=b09qrmkj6r%2Caps%2C364&sr=8-5,1,1,3,3,3,$44.85,$14.95,,,complete,3,0,0,3,,1/24/2025,,,,,,FBA410,1,
561_0000076,,1/14/2025,114-9423539-4214604,amazon-FBA,,CA,FBA410,"Uni One Pass More Places 19-State Portable Toll Pass, (Black)",B09QRMKJ6R,https://www.amazon.ca/PASS-Prepaid-Portable-States-Including/dp/B09QRMKJ6R/ref=sr_1_5?crid=1Y506QBZEOA0M&dib=eyJ2IjoiMSJ9.xAt6gUhhbxxfyeRpPqyeyg.J_OjNSV1V9pSG52faEiSIwX1Wx383gzPj78Ojy-X-0w&dib_tag=se&keywords=B09QRMKJ6R&qid=1736883700&sprefix=b09qrmkj6r%2Caps%2C364&sr=8-5,1,1,3,3,3,$44.85,$14.95,,,complete,3,0,0,3,,1/24/2025,,,,,,FBA410,1,
561_0000077,,1/14/2025,114-5280231-7304250,amazon-FBA,,CA,FBA410,"Uni One Pass More Places 19-State Portable Toll Pass, (Black)",B09QRMKJ6R,https://www.amazon.ca/PASS-Prepaid-Portable-States-Including/dp/B09QRMKJ6R/ref=sr_1_5?crid=1Y506QBZEOA0M&dib=eyJ2IjoiMSJ9.xAt6gUhhbxxfyeRpPqyeyg.J_OjNSV1V9pSG52faEiSIwX1Wx383gzPj78Ojy-X-0w&dib_tag=se&keywords=B09QRMKJ6R&qid=1736883700&sprefix=b09qrmkj6r%2Caps%2C364&sr=8-5,1,1,3,3,3,$44.85,$14.95,,,complete,3,0,0,3,,1/24/2025,,,,,,FBA410,1,
561_0000078,,1/14/2025,114-4214733-7848234,amazon-FBA,,CA,FBA410,"Uni One Pass More Places 19-State Portable Toll Pass, (Black)",B09QRMKJ6R,https://www.amazon.ca/PASS-Prepaid-Portable-States-Including/dp/B09QRMKJ6R/ref=sr_1_5?crid=1Y506QBZEOA0M&dib=eyJ2IjoiMSJ9.xAt6gUhhbxxfyeRpPqyeyg.J_OjNSV1V9pSG52faEiSIwX1Wx383gzPj78Ojy-X-0w&dib_tag=se&keywords=B09QRMKJ6R&qid=1736883700&sprefix=b09qrmkj6r%2Caps%2C364&sr=8-5,1,1,3,3,3,$44.85,$14.95,,,complete,3,0,0,3,,1/24/2025,,,,,,FBA410,1,
561_0000079,,1/14/2025,114-8759567-2963456,amazon-FBA,,CA,FBA043,hoosier - prague powder 2.5 lbs,B00C2PIC92,https://www.amazon.ca/Hoosier-Hill-Farm-Prague-Powder/dp/B00C2PIC92/ref=sr_1_1?crid=2DBUI5SRC4V8I&dib=eyJ2IjoiMSJ9.ZLLCqA9C9T0yv_zn2QWjrw.zxFFLArhEKhyoYdyoWnqrWc8Jxfo7B3FDD4Ci22sbbU&dib_tag=se&keywords=B00C2PIC92&qid=1736890581&sprefix=b00c2pic92%2Caps%2C406&sr=8-1,1,1,20,20,20,$341.80,$17.09,5-Delivered February 18,,complete,20,0,0,20,,2/5/2025,,,,,,FBA043,1,
561_0000080,,1/14/2025,114-2325568-8496201,amazon.com,,UK,30104,"Ayr Saline Nasal Gel With Soothing Aloe, 0.5-Ounce Tubes			",B0010NSC1U,https://www.amazon.com/dp/B0010NSC1U?smid=ATVPDKIKX0DER&ref_=chk_typ_imgToDp,1,1,100,100,100,$343.90,$3.44,,,complete,100,0,0,100,,1/16/2025,,,,,,30104,1,
561_0000081,,1/14/2025,114-1902122-1082642,amazon.com,,UK,30105,REVLON Universal Points Sharpener TAILLE CRAYON UNIVERSAL POINTS			,B004K0MSOM,https://www.amazon.com/dp/B004K0MSOM?smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,1,150,150,150,$516.00,$3.44,,,complete,150,0,0,150,,1/16/2025,,,,,,30105,1,
561_0000082,,1/14/2025,114-7235774-0001021,amazon-FBA,,CA,FBA90065,No7 Restore & Renew Face & Neck MULTI ACTION Serum 50ml,B072FCDDHJ,https://www.amazon.ca/No7-Restore-Renew-MULTI-ACTION/dp/B072FCDDHJ/ref=sr_1_5?crid=2DKJ7N6PMX415&dib=eyJ2IjoiMSJ9.Hecx0t_N6t14DlgNgYHO-Q.D24Tt8lO2tpqcvMsWT35JNuW3TX-qGS4abEQAK4N4vs&dib_tag=se&keywords=B072FCDDHJ&qid=1736892794&sprefix=b072fcddhj%2Caps%2C378&sr=8-5,1,1,10,10,10,$153.33,$15.33,,,complete,10,0,0,10,,1/17/2025,,,,,,FBA90065,1,
561_0000083,,1/14/2025,114-5261751-5070601,amazon-FBA,,CA,FBA90065,No7 Restore & Renew Face & Neck MULTI ACTION Serum 50ml,B072FCDDHJ,https://www.amazon.ca/No7-Restore-Renew-MULTI-ACTION/dp/B072FCDDHJ/ref=sr_1_5?crid=2DKJ7N6PMX415&dib=eyJ2IjoiMSJ9.Hecx0t_N6t14DlgNgYHO-Q.D24Tt8lO2tpqcvMsWT35JNuW3TX-qGS4abEQAK4N4vs&dib_tag=se&keywords=B072FCDDHJ&qid=1736892794&sprefix=b072fcddhj%2Caps%2C378&sr=8-5,1,1,10,10,10,$153.33,$15.33,,,complete,10,0,0,10,,1/17/2025,,,,,,FBA90065,1,
561_0000084,,1/14/2025,114-6082937-4185042,amazon-FBA,,CA,FBA90065,No7 Restore & Renew Face & Neck MULTI ACTION Serum 50ml,B072FCDDHJ,https://www.amazon.ca/No7-Restore-Renew-MULTI-ACTION/dp/B072FCDDHJ/ref=sr_1_5?crid=2DKJ7N6PMX415&dib=eyJ2IjoiMSJ9.Hecx0t_N6t14DlgNgYHO-Q.D24Tt8lO2tpqcvMsWT35JNuW3TX-qGS4abEQAK4N4vs&dib_tag=se&keywords=B072FCDDHJ&qid=1736892794&sprefix=b072fcddhj%2Caps%2C378&sr=8-5,1,1,10,10,10,$153.33,$15.33,,,complete,10,0,0,10,,1/16/2025,,,,,,FBA90065,1,
561_0000085,,1/14/2025,114-0028032-7309045,amazon-FBA,,CA,FBA550,"Wink Kids Cool Gums Teething Gel, Mint & Aloe, 0.5 Oz.",B075K339YJ,https://www.amazon.ca/Wink-Naturals-Teething-Relief-Alcohol-Free/dp/B075K339YJ/ref=sr_1_1?crid=SYJ359ZY06RR&dib=eyJ2IjoiMSJ9.CHUjoU62j6aylf_1pwYIMQ.Vrrvt99ffzAD3YKgOMeuBC2rGP_V3GGEu9XpErRFYRU&dib_tag=se&keywords=B075K339YJ&qid=1736894057&sprefix=b072fcddhj%2Caps%2C499&sr=8-1,1,2,10,20,20,$114.80,$5.74,,,complete,20,0,0,20,,1/16/2025,,,,,,FBA550,1,
561_0000086,,1/14/2025,114-2941861-7569825,amazon.com,,CA,FBA770,"Kiss Everlasting French Toenail Kit-Limitless, 24 Nails",B004PGZTLK,https://www.amazon.ca/Kiss-Everlasting-Toenail-Kit-Limitless-1-Count/dp/B004PGZTLK/ref=sr_1_5?crid=1QZEBW2I0RYGM&dib=eyJ2IjoiMSJ9.B5Ahj7riUPVSHHhY781vtA.4k0A9dwKEiQmNlUDdvCgjo2pqaQxRW6gIrmfG0g_4kk&dib_tag=se&keywords=B004PGZTLK&qid=1736894688&sprefix=b075k339yj%2Caps%2C590&sr=8-5,1,1,80,80,80,$357.60,$4.47,,,complete,80,0,0,80,,1/17/2025,,,,,,FBA770,1,
561_0000087,,1/14/2025,114-7359473-4103407,amazon-FBA,,UK,30106,3M Command - Damage-Free Hanging 5 lb- 2.2 kg			,B000WSNM9Q,https://www.amazon.com/dp/B06XX48ZPJ?psc=1&smid=A36N3VFG4OZIHD&ref_=chk_typ_imgToDp,1,3,20,60,60,$239.80,$4.00,toplam gönderim 150 adet 114-5799874-9837827 buda burdan çıkmış,,extra units,120,0,0,120,,2/13/2025,,,,,,30106,1,
561_0000088,,1/14/2025,114-5432486-2372220,amazon.com,,CA,FBA603,"Cantu Shea Butter Coconut Curling Cream, Style, 12 Oz.",B01LTIAU6A,https://www.amazon.ca/Cantu-Coconut-Curling-Cream-Ounce/dp/B01LTIAU6A/ref=sr_1_5?crid=BA6RJW8DVH6A&dib=eyJ2IjoiMSJ9.RMkU-bYKldgnfWLZoGyUJg.kLPxbY5AJxFp4ppBYOmZ1WiHN-6ORu4iaD4YU9J3j94&dib_tag=se&keywords=B01LTIAU6A&qid=1736897163&sprefix=b01ltiau6a%2Caps%2C176&sr=8-5,1,1,60,60,60,$278.40,$4.64,,,complete,60,0,0,60,,1/17/2025,,,,,,FBA603,1,
561_0000089,,1/14/2025,114-3829320-6941036,amazon.com,,CA,FBA516,"[3 PK] NUK Replacement Silicone Spout, Clear, 3 PK",B091YHBVLK,https://www.amazon.ca/NUK-Replacement-Silicone-Spout-Clear/dp/B091YHBVLK/ref=sr_1_5?crid=203YQHFOVIFH2&dib=eyJ2IjoiMSJ9.kBeZFh1yBWQopI4zZTLO_A.4zhPDHvKIpMdkoSYBJ2xfOHHi6RlVy4y6wagXov_6dg&dib_tag=se&keywords=B091YHBVLK&qid=1736898042&sprefix=b091yhbvlk%2Caps%2C501&sr=8-5,3,3,100,300,100,$821.00,$8.21,,,complete,300,0,0,100,,1/21/2025,,,,,,FBA516,3,
561_0000090,,1/14/2025,1179546149,tractorsupply,,CA,FBA844,"Leather CPR | 2-in-1 Leather Cleaner & Leather Conditioner (18oz) | Cleans, Restores, Conditions, & Protects Furniture, Car Seats, Purses, Shoes, Boots, Saddles/Tack, Jackets, & Auto",B00GRT125A,https://www.amazon.ca/dp/B00GRT125A?th=1&psc=1,1,1,80,80,80,"$1,045.19",$13.06,,,complete,80,0,0,80,,1/24/2025,,,,,,FBA844,1,
561_0000091,,1/14/2025,200012825048495,walmart,,CA,FBA606,Crayola SHAKER Bath Dropz 3.59 Oz/102gr (60 Tablets),B00009KWTB,https://www.amazon.ca/dp/B00009KWTB?th=1&psc=1,1,1,24,24,24,$90.72,$3.78,pls match order # and market (CA),,complete,24,0,0,24,,1/17/2025,,,,,,FBA606,1,
561_0000092,,1/14/2025,200012970907515,walmart,,CA,FBA606,Crayola SHAKER Bath Dropz 3.59 Oz/102gr (60 Tablets),B00009KWTB,https://www.amazon.ca/dp/B00009KWTB?th=1&psc=1,1,1,24,24,24,$90.72,$3.78,pls match order # and market (CA),,complete,24,0,0,24,,1/17/2025,,,,,,FBA606,1,
561_0000093,,1/14/2025,200012766065503,walmart,,CA,FBA606,Crayola SHAKER Bath Dropz 3.59 Oz/102gr (60 Tablets),B00009KWTB,https://www.amazon.ca/dp/B00009KWTB?th=1&psc=1,1,1,24,24,24,$90.72,$3.78,pls match order # and market (CA),,complete,24,0,0,24,,1/17/2025,,,,,,FBA606,1,
561_0000094,,1/14/2025,200012872988442,walmart,,CA,FBA606,Crayola SHAKER Bath Dropz 3.59 Oz/102gr (60 Tablets),B00009KWTB,https://www.amazon.ca/dp/B00009KWTB?th=1&psc=1,1,1,24,24,24,$90.72,$3.78,PO # 107-108 buraya kabul yapılmış 36 toplam,,extra units,60,0,0,60,,1/17/2025,,,,,,FBA606,1,
561_0000095,,1/14/2025,200012691012853,walmart,,CA,FBA606,Crayola SHAKER Bath Dropz 3.59 Oz/102gr (60 Tablets),B00009KWTB,https://www.amazon.ca/dp/B00009KWTB?th=1&psc=1,1,1,12,12,12,$45.36,$3.78,pls match order # and market (CA),,complete,12,0,0,12,,1/17/2025,,,,,,FBA606,1,
561_0000096,,1/14/2025,114-5673180-3389014,amazon.com,,CA,FBA272,"All-Absorb A25 Male Dog Wrap, 50 Count, Medium, White",B07C22DJJG,https://www.amazon.ca/All-Absorb-Male-Dog-Wrap-Count/dp/B07C22DJJG/ref=sr_1_5?crid=163P7F4BHJ8S9&dib=eyJ2IjoiMSJ9.a49cOd_rIbaqiMelT2reAg.Re0kxGZweNA3Ls7ViP40bWJUTAR8vNlMPaMljPuQPfM&dib_tag=se&keywords=B07C22DJJG&qid=1736935408&sprefix=b07c22djjg%2Caps%2C386&sr=8-5,1,1,20,20,20,$296.14,$14.81,,,complete,20,0,0,20,,1/21/2025,,,,,,FBA272,1,
561_0000097,,1/15/2025,112-5616395-4511417,shipfifty stock - DMG,,CA,FBA748,Betty Crocker Rich & Creamy Rainbow Chip Frosting 16 oz,B0005ZIO8K,https://www.amazon.ca/Betty-Crocker-Creamy-Rainbow-Frosting/dp/B0005ZIO8K/ref=sr_1_1?crid=3MNI71ZLUKLS7&dib=eyJ2IjoiMSJ9.ikqloswsWX_p-igFpyjoHA.V2k6cbDfSIJPcJUw3uM9KoVlqtmRRtok0S_yWoRq6Q8&dib_tag=se&keywords=B0005ZIO8K&qid=1736956545&sprefix=b0005zio8k%2Caps%2C400&sr=8-1,1,8,4,32,32,$68.55,$2.14,Daha önce alınan 40 tanenin 32'sinin SKT yaklaştığı için DMG kaydedilmişti. Bunlar  o ürünler.,,complete,32,0,0,32,,1/17/2025,11637.25-01-17.4430 ile sevk edildi.,,,,,FBA748,1,
561_0000098,,1/15/2025,1020109160,stomabag,,UK,30605,"DermaRite Athlete’s Foot Antifungal Cream,  3.75 Oz Tube - 2% Miconazole Nitrate – Latex Free",B07F2CK7T3 ,http://www.amazon.co.uk/dp/B07F2CK7T3?th=1&psc=1,1,1,120,120,120,$437.63,$3.65,,,complete,120,0,0,120,,1/16/2025,,,,,,30605,1,
561_0000099,,1/15/2025,114-8272365-3143410,amazon.com,,UK,30128,"Burt's Bees Baby Dusting Powder, 7.5oz			",B000UVX7KE,https://www.amazon.com/dp/B000UVX7KE?psc=1&smid=A2Q1LRYTXHYQ2K&ref_=chk_typ_imgToDp,1,1,50,50,50,$254.00,$5.08,,,complete,50,0,0,50,,1/22/2025,,,,,,30128,1,
561_0000100,,1/15/2025,114-7682435-5885820,amazon.com,,CA,FBA585,"e.l.f. SKIN Holy Hydration! Triple Bounce Serum, With 1.7% Multi-Weight Hyaluronic Acid",B0BSP4T13Z,https://www.amazon.ca/l-f-Hydration-Hyaluronic-Hydrating-Cruelty-Free/dp/B0BSP4T13Z/ref=sr_1_5?dib=eyJ2IjoiMSJ9.5_GoX60IrUkq0cPIA2x0sQ.UnG0bPjAfJteWLjojBmpdVlkuZmJwetBYnDLbEhFbig&dib_tag=se&keywords=B0BSP4T13Z&qid=1736977030&sr=8-5,1,1,50,50,50,$452.00,$9.04,5 DMG REFUNDED,,complete,45,5,0,45,,1/17/2025,1/17-5 DMG- UPS Dropoff,,,,,FBA585,1,
